programme	programmer	N:V	-er
lippe	lippu	N:ADJ	-u
entreprendre	entrepreneur	V:N	-eur
activer	activation	V:N	-ation
fiancé	fiancée	N:U	-e
dent	dental	N:ADJ	-al
mettre	remettre	V:V	re-
agioter	agiotage	V:N	-age
face	surface	N:N	sur-
courge	courgette	N:N	-ette
bug	bugger	N:V	-er
solde	solder	N:V	-er
roi	royal	N:ADJ	-al
ramollir	ramollissement	V:N	-ment
bricoler	bricolage	V:N	-age
accoutrer	accoutrement	V:N	-ment
rente	rentier	N:N	-ier
clocher	clochard	N:N	-ard
situer	situation	V:N	-ation
forer	forage	V:N	-age
sœur	sœurette	N:N	-ette
accouder	accoudoir	V:N	-oir
vous	vouvoyer	N:V	-oyer
locataire	colocataire	N:N	co-
cabriole	cabriolet	N:N	-et
cube	hypercube	N:N	hyper-
cacher	cachet	V:N	-et
quitte	quitter	ADJ:V	-er
possible	impossible	ADJ:ADJ	in-
Adam	adamite	N:ADJ	-ite
azote	azotite	N:N	-ite
axe	axial	N:ADJ	-ial
aventure	aventurine	N:N	-ine
avis	aviation	N:N	-ation
pale	palette	N:N	-ette
dos	dossier	N:N	-ier
chauffer	chauffeur	V:N	-eur
drive	driver	V:V	-er
bus	autobus	N:N	auto-
labial	bilabial	ADJ:ADJ	bi-
herbe	herbivore	N:ADJ	-vore
couper	coupon	V:N	-on
culture	agriculture	N:N	agri-
twist	twister	N:V	-er
tarse	tarsier	N:N	-ier
norme	normal	N:ADJ	-al
Tanzanie	tanzanite	N:N	-ite
lieu	milieu	N:N	mi-
tête	têtard	N:N	-ard
box	boxer	N:V	-er
mil	millet	N:N	-et
acide	acidifier	ADJ:V	-ifier
acnode	acnodal	ADJ:ADJ	-al
astre	désastre	N:N	dis-
place	placer	N:V	-er
poule	poulet	N:N	-et
loi	loyal	N:ADJ	-al
hack	hacker	N:V	-er
an	année	N:N	-ée
carde	carder	N:V	-er
garder	regarder	V:V	re-
heur	heureux	N:ADJ	-eux
mirer	mirage	V:N	-age
quille	quillon	N:N	-on
estimer	estimation	V:N	-ation
collaborer	collaboration	V:N	-tion
six	sixième	N:ADJ	-ième
tesseller	tessellation	V:N	-ation
paresse	paresseux	N:ADJ	-eux
comme	comment	U:ADV	-ment
pertinent	impertinent	ADJ:ADJ	in-
algue	algal	N:ADJ	-al
car	caret	N:N	-et
cive	civet	N:N	-et
fil	filet	N:N	-et
image	imager	N:V	-er
louve	louver	N:V	-er
mot	motet	N:N	-et
pi	pion	N:N	-on
tenir	tenon	V:N	-on
tube	tuber	N:V	-er
vanne	vanner	N:V	-er
zeste	zester	N:V	-er
badin	badinage	ADJ:N	-age
bifurquer	bifurcation	V:N	-tion
cesser	cessation	V:N	-ation
clarifier	clarification	V:N	-ation
classe	classification	N:N	-ification
concentrer	concentration	V:N	-ation
condenser	condensation	V:N	-ation
consterner	consternation	V:N	-ation
cuve	cuvette	N:N	-ette
discriminer	discrimination	V:N	-ation
dissimiler	dissimilation	V:N	-ation
dissiper	dissipation	V:N	-tion
exhorter	exhortation	V:N	-ation
expectorer	expectoration	V:N	-ation
exploiter	exploitation	V:N	-ation
exterminer	extermination	V:N	-ation
faciliter	facilitation	V:N	-ation
fixer	fixation	V:N	-ation
formuler	formulation	V:N	-ation
gesticuler	gesticulation	V:N	-ation
glorifier	glorification	V:N	-ation
gris	grisette	ADJ:N	-ette
moral	immoral	ADJ:ADJ	in-
improviser	improvisation	V:N	-ation
incanter	incantation	V:N	-ation
satiable	insatiable	ADJ:ADJ	in-
souciant	insouciant	V:ADJ	in-
installer	installation	V:N	-ation
subordination	insubordination	N:N	in-
interroger	interrogation	V:N	-ation
intoxiquer	intoxication	V:N	-tion
intuber	intubation	V:N	-ation
invalider	invalidation	V:N	-ation
isoler	isolation	V:N	-ation
jubiler	jubilation	V:N	-ation
Martin	martinet	N:N	-et
pipe	pipette	N:N	-ette
planche	planchette	N:N	-ette
pousser	poussette	V:N	-ette
rap	rapper	N:U	-er
lent	relent	ADJ:N	re-
rose	rosette	ADJ:N	-ette
rouler	roulette	V:N	-ette
servir	serviette	V:N	-ette
statue	statuette	N:N	-ette
plus	surplus	ADV:N	sur-
tan	tanner	N:V	-er
trappe	trapper	N:V	-er
vigne	vignette	N:N	-ette
vinaigre	vinaigrette	N:N	-ette
virus	viral	N:ADJ	-al
argent	argentite	N:N	-ite
jaloux	jalousie	ADJ:N	-ie
caisse	caisson	N:N	-on
neveu	beau-neveu	N:N	beau-
continent	continental	ADJ:ADJ	-al
pelote	peloton	N:N	-on
camoufler	camouflage	V:N	-age
babiller	babillard	V:ADJ	-ard
nation	national	N:ADJ	-al
raconter	raconteur	V:N	-eur
organe	organisme	N:N	-isme
sale	salement	ADJ:ADV	-ment
race	racial	N:ADJ	-ial
sage	sagesse	ADJ:N	-esse
bouillir	bouillon	V:N	-on
avis	avion	N:N	-on
claustrer	claustration	V:N	-ation
commerce	commercial	N:ADJ	-ial
coquille	coquillage	N:N	-age
discerner	discernable	V:ADJ	-able
attelle	atelier	N:N	-ier
Belge	Belgique	N:N	-ique
bouder	boudoir	V:N	-oir
haut	hauteur	ADJ:N	-eur
chèvre	chevreau	N:N	-eau
feuillet	feuilleton	N:N	-on
ramifier	ramification	V:N	-ification
linge	lingerie	N:N	-erie
probable	improbable	ADJ:ADJ	in-
bord	border	N:V	-er
front	frontal	N:ADJ	-al
renaître	renaissance	V:N	-ance
moire	moiré	N:ADJ	-é
concave	biconcave	ADJ:ADJ	bi-
corne	corner	N:V	-er
bras	brassard	N:N	-ard
abricot	abricotier	N:N	-ier
port	aéroport	N:N	aéro-
amande	amandier	N:N	-ier
corde	cordon	N:N	-on
nutrition	malnutrition	N:N	mal-
classe	classifier	N:V	-ifier
bombe	bomber	N:V	-er
vigile	vigilance	N:N	-ance
butane	cyclobutane	N:N	cyclo-
porter	portable	V:ADJ	-able
organiser	organisation	V:N	-ation
orbite	orbital	N:ADJ	-al
arranger	arrangement	V:N	-ment
scrotum	scrotal	N:ADJ	-al
pâte	pâté	N:N	-é
venger	vengeance	V:N	-ance
cabine	cabinet	N:N	-et
vibrato	vibraphone	N:N	-phone
continental	intercontinental	ADJ:ADJ	inter-
surveiller	surveillance	V:N	-ance
naviguer	navigation	V:N	-tion
cuit	biscuit	ADJ:N	bis-
associer	association	V:N	-tion
signer	signature	V:N	-ture
sorbet	sorbetière	N:N	-ière
structure	infrastructure	N:N	infra-
long	longer	ADJ:V	-er
torture	torturer	N:V	-er
palais	palatial	N:ADJ	-ial
saccharide	monosaccharide	N:N	mono-
valent	bivalent	V:ADJ	bi-
location	relocation	N:N	re-
intense	intensifier	ADJ:V	-ifier
tension	hypertension	N:N	hyper-
cellule	cellulose	N:N	-ose
saccharide	polysaccharide	N:N	poly-
cause	causer	N:V	-er
acide	acidophile	ADJ:ADJ	-phile
nuage	nuageux	N:ADJ	-eux
fleurer	effleurer	V:V	ex-
pair	impair	N:ADJ	in-
barbe	barbette	N:N	-ette
milliard	milliardaire	N:N	-aire
blesser	blessure	V:N	-ure
truc	trucmuche	N:N	-muche
regretter	regrettable	V:ADJ	-able
normal	orthonormal	ADJ:ADJ	ortho-
correct	incorrect	ADJ:ADJ	in-
observer	observable	V:ADJ	-able
supposer	supposition	V:N	-ition
trique	tricoter	N:V	-oter
égal	égalité	ADJ:N	-ité
baigner	baignoire	V:N	-oire
couler	couloir	V:N	-oir
violet	ultraviolet	ADJ:ADJ	ultra-
merde	merdique	N:ADJ	-ique
olive	olivier	N:N	-ier
poser	composer	V:V	com-
nuit	minuit	N:N	mi-
watt	kilowatt	N:N	kilo-
jeune	jeunesse	ADJ:N	-esse
trotter	trottoir	N:N	-oir
voir	voyeur	V:N	-eur
certitude	incertitude	N:N	in-
passe	impasse	N:N	in-
étrécir	rétrécir	V:V	re-
oublier	oubliette	V:N	-ette
chat	chatte	N:N	-e
rai	rayon	N:N	-on
raie	rayon	N:N	-on
existence	coexistence	N:N	co-
vert	verdure	ADJ:N	-ure
cheval	chevalet	N:N	-et
entier	entièrement	ADJ:ADV	-ment
profiter	profitable	V:ADJ	-able
lune	lunette	N:N	-ette
poste	poster	N:V	-er
docteur	doctoral	N:ADJ	-al
jeûner	déjeuner	V:V	dé-
copier	photocopier	V:V	photo-
dialecte	dialectal	N:ADJ	-al
cadastre	cadastral	N:ADJ	-al
aise	malaise	N:N	mal-
conjuguer	conjugaison	V:N	-aison
tourner	retourner	V:V	re-
doute	douteux	N:ADJ	-eux
moto	motard	N:N	-ard
merde	merdeux	N:ADJ	-eux
baiser	baisodrome	V:N	-drome
bourgeois	bourgeoisie	N:N	-ie
boulanger	boulangerie	N:N	-erie
attribuer	attribution	V:N	-tion
appliquer	applicable	V:ADJ	-able
artisan	artisanal	N:ADJ	-al
prestidigitateur	prestidigitation	N:N	-tion
zig	zigoto	N:N	-oto
parent	parental	N:ADJ	-al
réserver	réservoir	V:N	-oir
texte	contexte	N:N	co-
couronne	couronner	N:V	-er
ambiant	ambiance	ADJ:N	-ance
garer	garage	V:N	-age
sodomie	sodomiser	N:V	-iser
Louis	Louise	N:N	-e
engager	engagement	V:N	-ment
barrer	barrage	V:N	-age
frotter	frotteur	V:N	-eur
chome	chromate	V:N	-ate
glace	glacial	N:ADJ	-ial
profaner	profanation	V:N	-ation
mine	minette	N:N	-ette
phosphore	phosphate	N:N	-ate
craie	crayon	N:N	-on
germain	germanophone	ADJ:ADJ	-phone
ton	tonal	N:ADJ	-al
envie	enviable	N:ADJ	-able
expert	expertise	ADJ:N	-ise
négation	négationniste	N:ADJ	-iste
national	transnational	ADJ:ADJ	trans-
persifler	persiflage	V:N	-age
plat	platitude	ADJ:N	-itude
ronron	ronronner	N:V	-er
transparent	transparence	ADJ:N	-ence
transposer	transposable	V:ADJ	-able
lever	levure	V:N	-ure
fier	méfier	V:V	mé-
équiper	équipage	V:N	-age
balle	ballot	N:N	-ot
croquer	croquette	V:N	-ette
chat	chaton	N:N	-on
paille	paillette	N:N	-ette
social	antisocial	ADJ:ADJ	anti-
attenter	attentat	V:N	-at
plier	pliable	V:ADJ	-able
net	nettoyer	ADJ:V	-oyer
partir	partition	V:N	-tion
direct	indirect	ADJ:ADJ	in-
collectionner	collectionneur	V:N	-eur
articuler	articulation	V:N	-ation
limiter	limitation	V:N	-ation
employer	employeur	V:N	-eur
luth	luthier	N:N	-ier
partial	impartial	ADJ:ADJ	in-
design	designer	N:V	-er
japonais	japonaiserie	ADJ:N	-erie
figue	figuier	N:N	-ier
Amérique	Américain	N:N	-ain
Canada	Canadien	N:N	-ien
Japon	Japonais	N:N	-ais
Tibet	tibétain	N:ADJ	-ain
empenner	empennage	V:N	-age
respect	respectable	N:ADJ	-able
riche	richard	ADJ:N	-ard
gommer	gommage	V:N	-age
solvable	insolvable	ADJ:ADJ	in-
couche	couchette	N:N	-ette
imitable	inimitable	ADJ:ADJ	in-
Australie	australien	N:ADJ	-ien
casse	cassette	N:N	-ette
nerf	nervure	N:N	-ure
glace	glaçon	N:N	-on
top	toper	N:V	-er
angle	angler	N:V	-er
triple	triplet	ADJ:N	-et
tweet	tweeter	N:V	-er
sexuel	métrosexuel	ADJ:ADJ	métro-
autostop	autostoppeur	N:N	-eur
porter	reporter	V:V	re-
marier	mariage	V:N	-age
commande	télécommande	N:N	télé-
lever	élever	V:V	é-
anis	anisette	N:N	-ette
garde	garder	N:V	-er
complexifier	complexification	V:N	-ation
colonne	colonnade	N:N	-ade
encourager	encouragement	V:N	-ment
malt	malter	N:V	-er
pierre	perron	N:N	-on
crever	crevasse	V:N	-asse
embraser	embrasure	V:N	-ure
selle	seller	N:V	-er
blanc	blanquette	ADJ:N	-ette
virer	virement	V:N	-ment
admis	admissible	ADJ:ADJ	-ible
friser	friseur	V:N	-eur
Tibet	Tibétain	N:N	-ain
croquer	croquet	V:N	-et
limace	limaçon	N:N	-on
location	colocation	N:N	co-
poil	poilu	N:ADJ	-u
quark	antiquark	N:N	anti-
territoire	territorial	N:ADJ	-al
test	tester	N:V	-er
dresser	dressage	V:N	-age
orbite	orbiter	N:V	-er
strike	striker	N:V	-er
crosse	crosser	N:V	-er
zone	zoner	N:V	-er
flexible	inflexible	ADJ:ADJ	in-
continent	supercontinent	ADJ:N	super-
copain	copine	N:N	-ine
somme	sommer	N:V	-er
plat	plateau	ADJ:N	-eau
brin	brindille	N:N	-ille
assurer	assurance	V:N	-ance
pécher	pécheur	V:ADJ	-eur
pêcher	pêcheur	N:N	-eur
couture	couturier	N:N	-ier
dictateur	dictatorial	N:ADJ	-ial
paraphe	parapher	N:V	-er
aile	aileron	N:N	-eron
formation	reformation	N:N	re-
broche	brochette	N:N	-ette
fertiliser	fertilisation	V:N	-ation
grand	grandeur	ADJ:N	-eur
naïf	naïveté	ADJ:N	-eté
chanter	chanterelle	V:N	-elle
bande	bandage	N:N	-age
badigeon	badigeonner	N:V	-er
bitte	biture	N:ADJ	-ure
charrier	chariot	V:N	-ot
tout	tous	ADV:ADJ	-s
plaque	placard	N:N	-ard
record	recordman	N:N	-man
grenade	grenadier	N:N	-ier
confiner	confinement	V:N	-ment
diffuser	diffusion	V:N	-ion
finance	financier	N:ADJ	-ier
seul	seulement	ADJ:ADV	-ment
fin	finesse	N:N	-esse
cathode	anticathode	N:N	anti-
commencer	commencement	V:N	-ment
amadou	amadouvier	N:N	-ier
frange	franger	N:V	-er
siller	sillage	V:N	-age
reporter	reportage	V:N	-age
structure	substructure	N:ADJ	sub-
trust	antitrust	N:ADJ	anti-
vigne	vigneron	N:N	-eron
insecte	insectivore	N:ADJ	-vore
conforme	conformer	ADJ:V	-er
matin	matinée	N:N	-ée
croc	crochet	N:N	-et
normal	paranormal	ADJ:ADJ	para-
barrique	barricade	N:N	-ade
temps	contretemps	N:N	contre-
restaurer	restaurateur	V:N	-ateur
nymphe	nymphette	N:N	-ette
customiser	customisation	V:N	-ation
moderne	moderniser	ADJ:V	-iser
opale	opalescent	N:ADJ	-escent
vache	vachement	N:ADV	-ment
pot	potage	N:N	-age
laïc	laïcité	ADJ:N	-ité
emboucher	embouchure	V:N	-ure
poche	pochard	N:N	-ard
piller	pillage	V:N	-age
accessible	inaccessible	ADJ:ADJ	in-
simplifier	simplification	V:N	-ation
pompe	pompier	N:N	-ier
brûler	brûlure	V:N	-ure
transformer	transformateur	V:N	-ateur
agent	agente	N:N	-e
long	longueur	ADJ:N	-eur
externaliser	externalisation	V:N	-ation
bus	minibus	N:N	mini-
réaliser	réalisateur	V:N	-ateur
actuelle	actuellement	ADJ:ADV	-ment
jouer	joueur	V:N	-eur
notant	notamment	V:ADV	-ment
ioniser	ionisation	V:N	-ation
recycler	recyclable	V:ADJ	-able
missile	antimissile	N:ADJ	anti-
lame	lamer	N:V	-er
laie	layette	N:N	-ette
océan	Océanie	N:N	-ie
luminescence	bioluminescence	N:N	bio-
letton	Lettonie	ADJ:N	-ie
Andorre	andorran	N:ADJ	-an
tors	torsade	N:N	-ade
transhumer	transhumance	V:N	-ance
doctrine	doctrinaire	N:N	-aire
aimer	aimant	V:ADJ	-ant
établir	établissement	V:N	-ment
Bavière	bavarois	N:ADJ	-ois
fusiller	fusillade	V:N	-ade
mie	miette	U:N	-ette
parc	parquet	N:N	-et
flâner	flâneur	V:N	-eur
immobiliser	immobilisation	V:N	-ation
harmoniser	harmonisation	V:N	-ation
humide	humidifier	ADJ:V	-ifier
rock	rocker	N:V	-er
vitre	vitrine	N:N	-ine
colonne	colonnette	N:N	-ette
somme	sommelier	N:N	-ier
grêle	grêlon	ADJ:N	-on
large	largesse	ADJ:N	-esse
sac	sachet	N:N	-et
rets	réseau	N:N	-eau
arquebuse	arquebusier	N:N	-ier
coloniser	colonisation	V:N	-ation
Savoie	savoyard	N:ADJ	-ard
mise	miser	N:V	-er
consommer	consommateur	V:N	-ateur
allumer	allumette	V:N	-ette
interchanger	interchangeable	V:ADJ	-able
guindaille	guindailler	N:V	-er
endurer	endurance	V:N	-ance
audible	inaudible	ADJ:ADJ	in-
corder	recorder	V:V	re-
égal	également	ADJ:ADV	-ment
boule	boulet	N:N	-et
fourche	fourchette	N:N	-ette
double	doublet	ADJ:N	-et
solide	solidifier	ADJ:V	-ifier
solidifier	solidification	V:N	-ation
gigolette	gigolo	N:N	-lo
ronger	rongeur	V:N	-eur
quatre	quatrain	N:N	-ain
nicher	nichon	V:N	-on
endurer	endurable	V:ADJ	-able
chrome	monochrome	N:ADJ	mono-
bourre	bourrelet	N:N	-et
chien	chienne	N:N	-ienne
franchise	franchiser	N:V	-er
valider	validation	V:N	-ation
café	cafetière	N:N	-ière
confit	confiture	ADJ:N	-ure
fils	fiston	N:N	-on
influence	influencer	N:V	-er
unifier	unification	V:N	-ification
bercer	berceuse	V:N	-euse
chocolat	chocolatier	N:ADJ	-ier
colporter	colporteur	V:N	-eur
ascendant	ascendance	ADJ:N	-ance
doux	doucet	ADJ:ADJ	-et
chape	chaperon	N:N	-eron
engouer	engouement	V:N	-ment
adorer	adorable	V:ADJ	-able
hacher	hachure	V:N	-ure
tailler	tailleur	V:N	-eur
Hadès	hadal	N:ADJ	-al
assimiler	assimilation	V:N	-ation
malverser	malversation	V:N	-ation
nominal	binominal	ADJ:ADJ	bi-
herbe	herbage	N:N	-age
ovule	ovulation	N:N	-ation
cartonner	cartonnage	V:N	-age
explosion	implosion	N:N	in-
manche	manchette	N:N	-ette
culture	monoculture	N:N	mono-
tonne	tonnage	N:N	-age
lier	liement	V:N	-ment
brève	brevet	N:N	-et
avertir	avertissement	V:N	-ment
voir	revoir	V:V	re-
national	multinational	ADJ:ADJ	multi-
titre	sous-titre	N:N	sous-
motiver	motivation	V:N	-ation
concurrent	concurrence	ADJ:N	-ence
embrunir	rembrunir	V:V	re-
redistribuer	redistribution	V:N	-tion
fraterniser	fraternisation	V:N	-ation
promener	promenade	V:N	-ade
mail	mailer	N:V	-er
malchance	malchanceux	N:ADJ	-eux
chance	chanceux	N:ADJ	-eux
rapprocher	rapprochement	V:N	-ment
sultan	sultanat	N:N	-at
séant	séance	ADJ:N	-ance
soir	soirée	N:N	-ée
simple	simplement	ADJ:ADV	-ment
mouvoir	mouvement	V:N	-ment
rat	raton	N:N	-on
maire	mairie	N:N	-ie
dos	dossard	N:N	-ard
tendre	tendance	ADJ:N	-ance
évident	évidemment	ADJ:ADV	-ment
thermal	hydrothermal	ADJ:ADJ	hydro-
fractus	fractal	N:ADJ	-al
concubin	concubinage	N:N	-age
racler	raclette	V:N	-ette
bombarder	bombardier	V:N	-ier
poisson	poissonnerie	N:N	-erie
casse	casserole	N:N	-erole
Mahoré	mahorais	N:ADJ	-ais
damner	damnable	V:ADJ	-able
brique	briquette	N:N	-ette
type	biotype	N:N	bio-
cancaner	cancanement	V:N	-ment
régir	régisseur	V:N	-eur
guider	guidon	V:N	-on
empoisonner	empoisonnement	V:N	-ment
couple	couplet	N:N	-et
Jean	Jeanne	N:N	-e
vaticiner	vaticination	V:N	-ation
muse	musette	N:N	-ette
heureux	malheureux	ADJ:ADJ	mal-
thym	thymol	N:N	-ol
fixe	fixer	ADJ:V	-er
crawl	crawler	N:V	-er
naviguer	navigable	V:ADJ	-able
kif	kiffer	N:V	-er
monument	monumental	N:ADJ	-al
lapin	lapine	N:N	-e
Ypres	ypérite	N:N	-ite
pentagone	pentagonal	ADJ:ADJ	-al
explicable	inexplicable	ADJ:ADJ	in-
laver	lavage	V:N	-age
placer	placement	V:N	-ment
jouer	jouet	V:N	-et
limite	limiter	N:V	-er
guenipe	guenon	N:N	-on
terre	terrier	N:ADJ	-ier
gauche	gauchard	N:N	-ard
fer	ferrier	N:N	-ier
quinone	anthraquinone	N:N	anthra-
Europe	européen	N:ADJ	-éen
opaque	opacifier	ADJ:V	-ifier
architecture	architectural	N:ADJ	-al
classer	classeur	V:N	-eur
chiffe	chiffon	N:N	-on
vernir	vernissage	V:N	-age
carré	carrément	ADJ:ADV	-ment
diamant	diamanter	N:V	-er
cher	chérir	ADJ:V	-ir
échiqueter	déchiqueter	V:V	dé-
adroit	maladroit	ADJ:ADJ	mal-
vieux	vieillir	ADJ:V	-ir
peigner	peignoir	V:N	-oir
chausser	chaussure	V:N	-ure
casque	casquette	N:N	-ette
tracer	traceur	V:N	-eur
intestin	intestinal	N:ADJ	-al
censure	censurer	N:V	-er
décolleter	décolletage	V:N	-age
livrer	livraison	V:N	-aison
aloe	alouette	N:N	-ette
poing	poignet	N:N	-et
visa	viser	N:V	-er
mâtin	mâtineau	N:N	-eau
diluer	dilution	V:N	-tion
saponifier	saponification	V:N	-ation
vrai	vraiment	ADV:ADV	-ment
débrider	débridement	V:N	-ment
estimer	estimable	V:ADJ	-able
stable	stabiliser	ADJ:V	-iser
nombril	nombrilisme	N:N	-isme
meute	mutin	N:N	-in
gris	grisaille	ADJ:N	-aille
lever	enlever	V:V	en-
guêpe	guêpier	N:N	-ier
sorcier	sorcière	ADJ:N	-ière
collant	autocollant	ADJ:ADJ	auto-
costume	costard	N:N	-ard
comprimer	compressible	V:ADJ	-ible
conditionnel	conditionnellement	ADJ:ADV	-ment
branler	branleur	V:N	-eur
branler	branlette	V:N	-ette
cotte	cotillon	N:N	-illon
opalescent	opalescence	ADJ:N	-ence
jeter	jeton	V:N	-on
polysaccharide	mucopolysaccharide	N:N	muco-
Gargantua	gargantuesque	N:ADJ	-esque
admissible	inadmissible	ADJ:ADJ	in-
caboter	cabotage	V:N	-age
diriger	dirigisme	V:N	-isme
noble	noblesse	ADJ:N	-esse
riposte	riposter	N:V	-er
cube	cubisme	N:N	-isme
calculable	incalculable	ADJ:ADJ	in-
tonne	tonneau	N:N	-eau
recharger	rechargeable	V:ADJ	-able
arbitrer	arbitrage	V:N	-age
qualité	qualifier	N:V	-ifier
frost	permafrost	ADJ:N	perma-
connu	inconnu	ADJ:ADJ	in-
constant	inconstant	ADJ:ADJ	in-
bis	biser	ADJ:V	-er
nécessaire	nécessairement	N:ADV	-ment
fleur	fleuron	N:N	-on
aciduler	acidulation	V:N	-ation
charge	surcharge	N:N	sur-
pensée	arrière-pensée	N:N	arrière-
bois	buisson	N:N	-on
palper	palpation	V:N	-ation
patient	patiemment	ADJ:ADV	-ment
étrange	étranger	ADJ:ADJ	-er
capitaliser	capitalisation	V:N	-ation
imputer	imputable	V:ADJ	-able
attention	inattention	N:N	in-
poser	imposer	V:V	in-
permanent	impermanent	ADJ:ADJ	in-
permanence	impermanence	N:N	in-
doubler	doublure	V:N	-ure
applicable	inapplicable	ADJ:ADJ	in-
attentif	attentivement	ADJ:ADV	-ment
trois	troisième	ADJ:ADJ	-ième
deux	deuxième	N:ADJ	-ième
cinq	cinquième	N:ADJ	-ième
sept	septième	N:ADJ	-ième
huit	huitième	N:ADJ	-ième
neuf	neuvième	ADJ:ADJ	-ième
dix	dixième	N:ADJ	-ième
facile	facilement	ADJ:ADV	-ment
danger	dangereux	N:ADJ	-eux
échauffer	réchauffer	V:V	ré-
commencer	recommencer	V:V	re-
partage	partager	N:V	-er
trapper	attraper	V:V	a-
mélange	mélanger	N:V	-er
coller	décoller	V:V	dé-
étal	étaler	N:V	-er
balai	balayer	N:V	-er
grigner	grignoter	V:V	-oter
type	ferrotype	N:N	ferro-
fragmenter	fragmentation	V:N	-tion
coloris	colorier	N:V	-er
état	étatisme	N:N	-isme
probable	probablement	ADJ:ADV	-ment
nombre	nombreux	N:ADJ	-eux
gouverner	gouvernement	V:N	-ment
prune	pruneau	N:N	-eau
baver	bavette	V:N	-ette
bûche	bûcheron	N:N	-eron
mener	emmener	V:V	en-
internationaliser	internationalisation	V:N	-ation
puant	puanteur	ADJ:N	-eur
suer	suaire	V:N	-aire
leurre	leurrer	N:V	-er
supporter	supportable	V:ADJ	-able
roux	rouquin	ADJ:ADJ	-quin
